time,p_u,p_l,t_u,t_l,rh_u,rh_u_cor,qh_u,rh_l,rh_l_cor,qh_l,wspd_u,wspd_l,wdir_u,wdir_l,dsr,dsr_cor,usr,usr_cor,albedo,dlr,ulr,cc,t_surf,dlhf_u,dlhf_l,dshf_u,dshf_l,z_boom_u,z_boom_l,precip_u,precip_u_cor,precip_l,precip_l_cor,t_i_1,t_i_2,t_i_3,t_i_4,t_i_5,t_i_6,t_i_7,t_i_8,t_i_9,t_i_10,t_i_11,tilt_x,tilt_y,rot,gps_lat,gps_lon,gps_alt,gps_time,gps_hdop,batt_v,fan_dc_u,fan_dc_l,t_rad,msg_lat,msg_lon,z_surf_1,z_surf_2,z_surf_combined,depth_t_i_1,depth_t_i_2,depth_t_i_3,depth_t_i_4,depth_t_i_5,depth_t_i_6,depth_t_i_7,depth_t_i_8,depth_t_i_9,depth_t_i_10,depth_t_i_11,t_i_10m
2022-11-30 17:00:00+00:00,1026.000,1027.000,4.283,4.300,91.400,91.400,4.608,90.400,90.400,4.559,2.126,1.172,124.800,110.900,-1.960,0.000,1.675,0.000,,324.519,334.687,0.879,0.000,7.471,2.867,12.718,5.148,2.075,0.744,55.200,5.730,53.400,2.722,,,,,,,,,,,,1.812,-1.633,122.600,55.689,-12.582,22.200,165941.000,1.070,11.770,59.690,54.170,3.945,,,0.826,-0.010,0.408,0.408,0.908,1.908,2.908,3.908,4.908,5.908,6.908,7.908,8.908,9.908,
2022-11-30 18:00:00+00:00,1026.000,1027.000,4.233,4.200,91.100,91.100,4.577,90.100,90.100,4.512,2.135,1.211,126.700,144.800,-2.368,0.000,1.673,0.000,,322.165,333.717,0.856,0.000,7.388,3.087,12.879,5.731,2.074,0.744,55.200,5.730,53.400,2.722,,,,,,,,,,,,1.810,-1.633,122.400,55.689,-12.582,26.700,175941.000,0.890,11.730,59.640,54.960,3.812,,,0.828,-0.010,0.409,0.409,0.909,1.909,2.909,3.909,4.909,5.909,6.909,7.909,8.909,9.909,
2022-11-30 19:00:00+00:00,1026.000,1027.000,4.117,4.050,91.000,91.000,4.535,90.000,90.000,4.459,2.310,1.295,116.700,156.500,-2.433,0.000,1.586,0.000,,321.301,332.918,0.853,0.000,8.991,3.750,16.026,7.180,2.074,0.744,55.200,5.730,53.400,2.722,,,,,,,,,,,,1.805,-1.638,122.300,55.689,-12.582,21.900,185942.000,0.950,11.760,59.900,52.150,3.708,,,0.828,-0.010,0.409,0.409,0.909,1.909,2.909,3.909,4.909,5.909,6.909,7.909,8.909,9.909,
2022-11-30 20:00:00+00:00,1027.000,1028.000,4.100,4.033,91.200,91.200,4.535,90.100,90.100,4.455,2.167,1.210,140.400,144.600,-1.858,0.000,1.340,0.000,,325.271,332.662,0.896,0.000,7.607,3.011,13.444,5.751,2.072,0.743,55.200,5.730,53.400,2.722,,,,,,,,,,,,1.807,-1.640,122.700,55.689,-12.582,27.700,195941.000,0.820,11.780,60.100,53.230,3.582,,,0.829,-0.010,0.410,0.410,0.910,1.910,2.910,3.910,4.910,5.910,6.910,7.910,8.910,9.910,
2022-11-30 21:00:00+00:00,1027.000,1028.000,4.017,4.000,91.600,91.600,4.528,90.600,90.600,4.469,2.093,1.253,122.500,106.000,-1.688,0.000,1.188,0.000,,327.081,333.315,0.920,0.000,6.960,3.470,12.151,6.450,2.072,0.744,55.200,5.730,53.400,2.722,,,,,,,,,,,,1.807,-1.640,122.400,55.689,-12.582,27.800,205941.000,0.840,11.730,59.680,55.160,3.641,,,0.829,-0.011,0.409,0.409,0.909,1.909,2.909,3.909,4.909,5.909,6.909,7.909,8.909,9.909,
2022-11-30 22:00:00+00:00,1027.000,1028.000,3.883,3.900,91.600,91.600,4.486,90.500,90.500,4.433,2.114,1.361,126.200,109.900,-1.697,0.000,1.087,0.000,,325.884,333.089,0.914,0.000,7.009,4.474,12.478,8.511,2.073,0.744,55.200,5.730,53.400,2.722,,,,,,,,,,,,1.807,-1.640,122.600,55.689,-12.582,29.000,215941.000,0.920,11.760,59.890,52.160,3.632,,,0.829,-0.010,0.409,0.409,0.909,1.909,2.909,3.909,4.909,5.909,6.909,7.909,8.909,9.909,
2022-11-30 23:00:00+00:00,1027.000,1028.000,3.800,3.817,91.400,91.400,4.450,90.400,90.400,4.402,1.728,1.117,110.600,188.300,-1.636,0.000,0.946,0.000,,318.720,331.944,0.842,0.000,3.708,2.297,6.773,4.466,2.072,0.744,55.200,5.730,53.400,2.722,,,,,,,,,,,,1.817,-1.640,122.600,55.689,-12.582,24.100,225941.000,0.750,11.760,60.210,53.230,3.573,,,0.829,-0.010,0.409,0.409,0.909,1.909,2.909,3.909,4.909,5.909,6.909,7.909,8.909,9.909,
2022-12-01 00:00:00+00:00,1027.000,1028.000,3.750,3.667,91.700,91.700,4.448,90.700,90.700,4.370,2.244,1.692,133.300,149.900,-1.386,0.000,0.821,0.000,,315.145,331.175,0.806,0.000,8.105,8.314,14.634,16.274,2.072,0.744,55.200,5.730,53.400,2.722,,,,,,,,,,,,1.822,-1.631,122.400,55.689,-12.582,32.400,235942.000,0.760,11.750,60.390,54.150,3.512,,,0.829,-0.010,0.410,0.410,0.910,1.910,2.910,3.910,4.910,5.910,6.910,7.910,8.910,9.910,
2022-12-01 01:00:00+00:00,1027.000,1028.000,3.700,3.600,92.100,92.100,4.452,91.200,91.200,4.373,1.538,1.041,143.000,149.000,-0.688,0.000,0.635,0.000,,321.656,331.540,0.878,0.000,2.658,1.880,4.712,3.594,2.074,0.744,55.200,5.730,53.400,2.722,,,,,,,,,,,,1.829,-1.633,122.400,55.689,-12.582,24.000,5941.000,0.800,11.760,60.010,52.470,3.419,,,0.828,-0.010,0.409,0.409,0.909,1.909,2.909,3.909,4.909,5.909,6.909,7.909,8.909,9.909,
2022-12-01 02:00:00+00:00,1027.000,1028.000,3.783,3.783,92.600,92.600,4.503,91.500,91.500,4.445,1.217,0.723,124.700,135.300,-0.696,0.000,0.881,0.000,,316.563,331.406,0.820,0.000,1.418,0.000,2.408,0.000,2.074,0.744,55.200,5.730,53.400,2.722,,,,,,,,,,,,1.826,-1.631,122.500,55.689,-12.582,22.800,15941.000,0.920,11.790,59.750,53.790,3.431,,,0.827,-0.010,0.408,0.408,0.908,1.908,2.908,3.908,4.908,5.908,6.908,7.908,8.908,9.908,
2022-12-01 03:00:00+00:00,1027.000,1028.000,3.950,3.950,92.100,92.100,4.531,91.000,91.000,4.473,1.436,0.804,120.300,104.800,-0.369,0.000,0.575,0.000,,323.136,331.829,0.881,0.000,2.245,0.000,3.838,0.000,2.072,0.744,55.200,5.730,53.400,2.722,,,,,,,,,,,,1.829,-1.629,122.600,55.689,-12.582,20.100,25941.000,0.750,11.780,59.550,53.490,3.459,,,0.830,-0.010,0.410,0.410,0.910,1.910,2.910,3.910,4.910,5.910,6.910,7.910,8.910,9.910,
2022-12-01 04:00:00+00:00,1027.000,1028.000,3.833,3.833,94.000,94.000,4.587,93.200,93.200,4.543,1.509,0.980,151.800,136.800,-1.486,0.000,1.120,0.000,,328.800,334.141,0.948,0.000,2.857,0.000,4.443,0.000,2.073,0.744,55.200,5.730,53.400,2.722,,,,,,,,,,,,1.826,-1.629,122.700,55.689,-12.582,35.700,35941.000,0.960,11.780,59.540,55.760,3.748,,,0.828,-0.010,0.409,0.409,0.909,1.909,2.909,3.909,4.909,5.909,6.909,7.909,8.909,9.909,
2022-12-01 05:00:00+00:00,1027.000,1028.000,3.867,3.817,94.100,94.100,4.603,93.300,93.300,4.543,1.529,1.101,130.800,134.000,-1.220,0.000,1.423,0.000,,328.827,333.205,0.946,0.000,3.002,2.639,4.626,4.267,2.072,0.744,55.200,5.730,53.600,2.931,,,,,,,,,,,,1.831,-1.624,122.800,55.689,-12.582,21.800,45942.000,1.400,11.720,60.090,55.180,3.489,,,0.829,-0.010,0.409,0.409,0.909,1.909,2.909,3.909,4.909,5.909,6.909,7.909,8.909,9.909,
2022-12-01 06:00:00+00:00,1027.000,1028.000,4.133,4.100,93.000,93.000,4.635,92.100,92.100,4.575,1.531,1.006,132.800,122.300,-1.296,0.000,1.545,0.000,,326.446,332.396,0.907,0.000,2.921,1.938,4.641,3.242,2.072,0.744,55.200,5.730,53.600,2.931,,,,,,,,,,,,1.831,-1.624,122.700,55.689,-12.582,32.100,55941.000,0.790,11.740,59.790,54.370,3.425,,,0.829,-0.010,0.410,0.410,0.910,1.910,2.910,3.910,4.910,5.910,6.910,7.910,8.910,9.910,
2022-12-01 07:00:00+00:00,1027.000,1028.000,4.217,4.133,92.900,92.900,4.658,92.200,92.200,4.591,1.735,1.347,134.200,123.900,7.466,0.000,2.313,0.000,,317.721,332.127,0.810,0.000,4.303,4.922,6.811,8.154,2.073,0.745,55.200,5.730,53.600,2.931,,,,,,,,,,,,1.831,-1.629,122.800,55.689,-12.582,37.600,65941.000,0.790,11.700,59.890,54.240,3.659,,,0.829,-0.011,0.409,0.409,0.909,1.909,2.909,3.909,4.909,5.909,6.909,7.909,8.909,9.909,
2022-12-01 08:00:00+00:00,1028.000,1029.000,4.333,4.300,92.300,92.300,4.661,91.600,91.600,4.610,1.764,1.295,117.100,154.900,20.435,0.000,2.863,0.000,,321.223,332.902,0.841,0.000,4.437,4.244,7.163,7.129,2.074,0.744,55.200,5.730,53.600,2.931,,,,,,,,,,,,1.829,-1.621,122.700,55.689,-12.582,29.500,75941.000,0.950,11.760,59.710,54.180,3.679,,,0.827,-0.010,0.409,0.409,0.909,1.909,2.909,3.909,4.909,5.909,6.909,7.909,8.909,9.909,
2022-12-01 09:00:00+00:00,1028.000,1029.000,4.417,4.383,92.000,92.000,4.673,91.400,91.400,4.627,1.683,1.296,141.800,158.000,31.207,21.664,3.143,2.665,,324.174,335.299,0.868,0.000,3.807,4.240,6.184,7.126,2.074,0.744,55.200,5.730,53.600,2.931,,,,,,,,,,,,1.826,-1.619,122.700,55.689,-12.582,28.800,85941.000,1.070,11.780,59.580,53.330,3.968,,,0.828,-0.010,0.409,0.409,0.909,1.909,2.909,3.909,4.909,5.909,6.909,7.909,8.909,9.909,
2022-12-01 10:00:00+00:00,1028.000,1029.000,4.517,4.450,91.800,91.800,4.696,91.100,91.100,4.634,1.883,1.413,131.100,139.700,62.069,43.327,5.330,5.330,,319.229,337.753,0.810,0.000,5.405,5.585,8.774,9.464,2.073,0.744,55.200,5.730,53.600,2.931,,,,,,,,,,,,1.829,-1.617,122.600,55.689,-12.582,34.100,95942.000,0.770,11.740,60.140,55.120,4.247,,,0.829,-0.010,0.409,0.409,0.909,1.909,2.909,3.909,4.909,5.909,6.909,7.909,8.909,9.909,
2022-12-01 11:00:00+00:00,1028.000,1028.000,4.600,4.567,91.200,91.200,4.693,90.300,90.300,4.636,1.351,0.639,133.000,135.800,70.465,48.961,6.024,6.024,,318.466,339.729,0.797,0.000,1.982,0.000,3.287,0.000,2.074,0.744,55.200,5.730,53.600,2.931,,,,,,,,,,,,1.831,-1.614,122.700,55.689,-12.582,27.800,105941.000,0.820,11.760,59.790,54.180,4.443,,,0.827,-0.010,0.408,0.408,0.908,1.908,2.908,3.908,4.908,5.908,6.908,7.908,8.908,9.908,
2022-12-01 12:00:00+00:00,1028.000,1028.000,4.600,4.650,90.400,90.400,4.651,89.600,89.600,4.627,1.187,0.554,101.600,88.600,55.270,40.196,4.945,4.945,,325.045,340.848,0.868,0.000,1.354,0.000,2.343,0.000,2.074,0.744,55.200,5.730,53.600,2.931,,,,,,,,,,,,1.836,-1.619,122.600,55.689,-12.582,36.600,115941.000,0.860,11.760,60.520,52.140,4.675,,,0.827,-0.010,0.408,0.408,0.908,1.908,2.908,3.908,4.908,5.908,6.908,7.908,8.908,9.908,
2022-12-01 13:00:00+00:00,1027.000,1028.000,4.633,4.650,90.500,90.500,4.672,89.700,89.700,4.632,1.144,0.679,118.100,118.900,11.214,9.617,1.183,1.183,,329.156,339.825,0.910,0.000,1.244,0.000,2.130,0.000,2.074,0.744,55.200,5.730,53.600,2.931,,,,,,,,,,,,1.833,-1.619,122.600,55.689,-12.582,32.600,125941.000,0.820,11.740,59.880,52.950,4.837,,,0.827,-0.010,0.408,0.408,0.908,1.908,2.908,3.908,4.908,5.908,6.908,7.908,8.908,9.908,
2022-12-01 14:00:00+00:00,1027.000,1028.000,4.600,4.567,89.900,89.900,4.630,89.000,89.000,4.569,1.537,0.913,132.000,111.600,1.176,4.262,0.524,0.524,,329.020,337.773,0.910,0.000,2.648,0.000,4.706,0.000,2.073,0.744,55.200,5.730,53.600,2.931,,,,,,,,,,,,1.833,-1.612,122.600,55.689,-12.582,21.600,135941.000,1.040,11.770,59.990,53.940,4.632,,,0.828,-0.010,0.409,0.409,0.909,1.909,2.909,3.909,4.909,5.909,6.909,7.909,8.909,9.909,
2022-12-01 15:00:00+00:00,1027.000,1028.000,4.617,4.617,88.900,88.900,4.584,88.000,88.000,4.533,1.936,1.277,148.300,133.800,-0.562,0.000,0.502,0.000,,323.295,336.141,0.848,0.000,5.090,3.404,9.556,6.734,2.071,0.744,55.200,5.730,53.600,2.931,,,,,,,,,,,,1.829,-1.624,122.800,55.689,-12.582,23.300,145942.000,0.770,11.760,59.830,53.550,4.473,,,0.830,-0.010,0.410,0.410,0.910,1.910,2.910,3.910,4.910,5.910,6.910,7.910,8.910,9.910,
2022-12-01 16:00:00+00:00,1027.000,1028.000,4.467,4.383,89.200,89.200,4.551,88.500,88.500,4.485,1.699,1.105,118.100,145.300,-2.802,0.000,1.476,0.000,,277.365,332.390,0.366,0.000,3.369,2.149,6.357,4.288,2.074,0.744,55.200,5.730,53.600,2.931,,,,,,,,,,,,1.831,-1.624,122.600,55.689,-12.582,30.300,155941.000,0.810,11.760,60.140,54.150,4.473,,,0.828,-0.010,0.409,0.409,0.909,1.909,2.909,3.909,4.909,5.909,6.909,7.909,8.909,9.909,
2022-12-01 17:00:00+00:00,1027.000,1028.000,4.150,4.067,90.200,90.200,4.501,89.400,89.400,4.431,1.939,1.262,109.300,99.700,-2.079,0.000,1.707,0.000,,281.056,329.646,0.422,0.000,5.172,3.315,9.646,6.595,2.074,0.744,55.200,5.730,53.600,2.931,,,,,,,,,,,,1.826,-1.629,122.300,55.689,-12.582,19.000,165941.000,1.090,11.750,59.780,53.330,3.862,,,0.828,-0.010,0.409,0.409,0.909,1.909,2.909,3.909,4.909,5.909,6.909,7.909,8.909,9.909,
2022-12-01 18:00:00+00:00,1027.000,1028.000,4.100,4.017,91.200,91.200,4.535,90.200,90.200,4.455,1.996,1.352,107.600,114.700,-0.774,0.000,0.913,0.000,,308.896,330.330,0.722,0.000,5.968,4.358,10.546,8.290,2.073,0.744,55.200,5.730,53.600,2.931,,,,,,,,,,,,1.824,-1.626,122.700,55.689,-12.582,24.800,175941.000,0.770,11.740,59.150,54.460,3.495,,,0.828,-0.011,0.409,0.409,0.909,1.909,2.909,3.909,4.909,5.909,6.909,7.909,8.909,9.909,
2022-12-01 19:00:00+00:00,1028.000,1029.000,4.200,4.133,88.300,88.300,4.417,87.600,87.600,4.357,2.411,1.824,118.500,130.700,-0.753,0.000,0.595,0.000,,315.711,331.715,0.789,0.000,8.585,9.045,18.020,20.219,2.075,0.745,55.200,5.730,53.600,2.931,,,,,,,,,,,,1.819,-1.626,122.400,55.689,-12.582,20.500,185941.000,0.950,11.720,58.870,52.860,3.744,,,0.827,-0.011,0.408,0.408,0.908,1.908,2.908,3.908,4.908,5.908,6.908,7.908,8.908,9.908,
2022-12-01 20:00:00+00:00,1028.000,1028.000,4.117,4.033,88.800,88.800,4.417,88.100,88.100,4.356,2.316,1.741,150.500,156.500,-1.146,0.000,0.625,0.000,,317.628,333.193,0.814,0.000,7.848,8.114,16.168,17.842,2.074,0.744,55.200,5.730,53.800,3.145,,,,,,,,,,,,1.817,-1.626,122.500,55.689,-12.582,23.900,195942.000,0.850,11.750,59.700,54.180,3.963,,,0.828,-0.011,0.409,0.409,0.909,1.909,2.909,3.909,4.909,5.909,6.909,7.909,8.909,9.909,
2022-12-01 21:00:00+00:00,1028.000,1028.000,4.083,4.000,88.700,88.700,4.401,88.000,88.000,4.341,2.078,1.675,122.500,135.500,-1.235,0.000,0.813,0.000,,308.513,332.088,0.719,0.000,5.695,7.194,11.896,16.061,2.075,0.744,55.200,5.730,53.800,3.145,,,,,,,,,,,,1.824,-1.624,122.600,55.689,-12.582,24.700,205941.000,0.830,11.750,59.690,55.390,3.858,,,0.826,-0.011,0.408,0.408,0.908,1.908,2.908,3.908,4.908,5.908,6.908,7.908,8.908,9.908,
2022-12-01 22:00:00+00:00,1027.000,1028.000,4.150,4.067,90.000,90.000,4.491,89.200,89.200,4.421,1.950,1.600,139.300,132.600,-0.731,0.000,0.890,0.000,,313.628,331.985,0.769,0.000,5.194,6.996,9.811,14.109,2.075,0.745,55.200,5.730,53.800,3.145,,,,,,,,,,,,1.824,-1.617,122.600,55.689,-12.582,22.900,215941.000,0.970,11.770,59.840,55.640,3.758,,,0.827,-0.011,0.408,0.408,0.908,1.908,2.908,3.908,4.908,5.908,6.908,7.908,8.908,9.908,
2022-12-01 23:00:00+00:00,1027.000,1028.000,4.133,4.083,90.100,90.100,4.491,89.200,89.200,4.426,1.788,1.106,111.100,89.100,-1.335,0.000,0.759,0.000,,305.309,331.719,0.682,0.000,3.978,2.142,7.488,4.307,2.075,0.745,55.200,5.730,53.800,3.145,,,,,,,,,,,,1.822,-1.617,122.600,55.689,-12.582,23.300,225941.000,0.760,11.750,59.340,56.090,3.831,,,0.827,-0.011,0.408,0.408,0.908,1.908,2.908,3.908,4.908,5.908,6.908,7.908,8.908,9.908,
2022-12-02 00:00:00+00:00,1027.000,1028.000,4.050,4.000,90.600,90.600,4.489,89.800,89.800,4.429,2.224,1.286,117.000,148.300,-1.395,0.000,0.792,0.000,,301.606,331.514,0.647,0.000,7.810,3.587,14.432,7.029,2.074,0.744,55.200,5.730,53.800,3.145,,,,,,,,,,,,1.826,-1.612,122.500,55.689,-12.582,21.800,235941.000,1.120,11.720,59.800,53.920,3.834,,,0.827,-0.011,0.408,0.408,0.908,1.908,2.908,3.908,4.908,5.908,6.908,7.908,8.908,9.908,
2022-12-02 01:00:00+00:00,1027.000,1028.000,3.933,3.933,90.400,90.400,4.442,89.500,89.500,4.394,2.181,1.479,116.000,109.700,-1.032,0.000,0.997,0.000,,305.552,331.092,0.695,0.000,7.141,5.485,13.630,11.113,2.074,0.744,55.200,5.730,53.800,3.145,,,,,,,,,,,,1.833,-1.607,122.500,55.689,-12.582,20.300,5942.000,1.110,11.770,59.680,53.270,3.711,,,0.828,-0.010,0.409,0.409,0.909,1.909,2.909,3.909,4.909,5.909,6.909,7.909,8.909,9.909,
2022-12-02 02:00:00+00:00,1027.000,1028.000,3.867,3.850,90.300,90.300,4.417,89.400,89.400,4.363,2.456,1.718,135.200,124.000,-1.109,0.000,0.479,0.000,,314.892,331.567,0.798,0.000,9.511,8.235,18.493,17.089,2.072,0.744,55.200,5.730,53.800,3.145,,,,,,,,,,,,1.833,-1.610,122.600,55.689,-12.582,21.400,15941.000,0.920,11.770,59.020,54.450,3.604,,,0.829,-0.010,0.409,0.409,0.909,1.909,2.909,3.909,4.909,5.909,6.909,7.909,8.909,9.909,
2022-12-02 03:00:00+00:00,1027.000,1028.000,3.500,3.533,90.900,90.900,4.332,90.000,90.000,4.295,2.382,1.767,138.500,138.500,-0.950,0.000,0.574,0.000,,317.784,332.458,0.848,0.000,8.350,8.439,16.689,17.923,2.073,0.744,55.200,5.730,53.800,3.145,,,,,,,,,,,,1.838,-1.607,122.700,55.689,-12.582,17.000,25941.000,0.750,11.740,60.230,53.470,3.670,,,0.828,-0.010,0.409,0.409,0.909,1.909,2.909,3.909,4.909,5.909,6.909,7.909,8.909,9.909,
2022-12-02 04:00:00+00:00,1027.000,1028.000,3.733,3.733,89.400,89.400,4.332,88.400,88.400,4.279,2.381,1.672,130.600,120.200,-0.343,0.000,0.645,0.000,,318.376,330.674,0.842,0.000,7.951,6.854,16.964,15.814,2.076,0.745,55.200,5.730,53.800,3.145,,,,,,,,,,,,1.829,-1.612,122.500,55.689,-12.582,21.400,35941.000,0.850,11.790,60.130,53.610,3.298,,,0.825,-0.011,0.407,0.407,0.907,1.907,2.907,3.907,4.907,5.907,6.907,7.907,8.907,9.907,
2022-12-02 05:00:00+00:00,1027.000,1028.000,3.800,3.800,87.400,87.400,4.255,86.400,86.400,4.202,2.320,1.496,138.100,134.900,-0.510,0.000,0.302,0.000,,322.362,332.142,0.881,0.000,6.453,4.255,15.978,11.534,2.074,0.744,55.200,5.730,53.800,3.145,,,,,,,,,,,,1.829,-1.610,122.800,55.689,-12.582,28.200,45941.000,1.350,11.770,60.100,52.070,3.540,,,0.827,-0.010,0.408,0.408,0.908,1.908,2.908,3.908,4.908,5.908,6.908,7.908,8.908,9.908,
2022-12-02 06:00:00+00:00,1027.000,1028.000,3.900,3.917,85.700,85.700,4.202,84.700,84.700,4.154,2.186,1.309,114.500,149.600,-0.315,0.000,0.530,0.000,,321.856,332.953,0.870,0.000,4.867,2.416,13.697,7.477,2.075,0.744,55.200,5.730,53.800,3.145,,,,,,,,,,,,1.831,-1.617,122.700,55.689,-12.582,26.800,55942.000,0.720,11.780,60.060,52.010,3.696,,,0.827,-0.010,0.408,0.408,0.908,1.908,2.908,3.908,4.908,5.908,6.908,7.908,8.908,9.908,
2022-12-02 07:00:00+00:00,1027.000,1028.000,4.200,4.183,87.000,87.000,4.357,86.000,86.000,4.297,1.786,0.963,121.000,54.340,5.099,0.000,1.183,0.000,,320.224,333.190,0.837,0.000,3.230,0.000,7.452,0.000,2.075,0.745,55.200,5.730,53.800,3.145,,,,,,,,,,,,1.826,-1.624,122.600,55.689,-12.582,33.000,65941.000,0.790,11.780,60.020,53.370,3.741,,,0.827,-0.011,0.408,0.408,0.908,1.908,2.908,3.908,4.908,5.908,6.908,7.908,8.908,9.908,
2022-12-02 08:00:00+00:00,1027.000,1028.000,4.333,4.417,87.500,87.500,4.423,86.300,86.300,4.384,1.682,0.790,118.500,67.660,19.183,0.000,2.415,0.000,,323.663,335.644,0.867,0.000,2.855,0.000,6.166,0.000,2.075,0.744,55.200,5.730,53.800,3.145,,,,,,,,,,,,1.824,-1.626,122.700,55.689,-12.582,19.800,75941.000,0.950,11.750,60.060,54.060,3.987,,,0.826,-0.010,0.408,0.408,0.908,1.908,2.908,3.908,4.908,5.908,6.908,7.908,8.908,9.908,
2022-12-02 09:00:00+00:00,1028.000,1028.000,4.383,4.417,88.100,88.100,4.465,86.800,86.800,4.409,1.907,0.926,114.700,90.400,27.474,10.224,3.265,1.259,,325.299,338.045,0.882,0.000,4.453,0.000,9.148,0.000,2.072,0.744,55.200,5.730,53.800,3.145,,,,,,,,,,,,1.833,-1.614,122.700,55.689,-12.582,27.900,85941.000,1.050,11.760,60.160,53.940,4.291,,,0.829,-0.010,0.409,0.409,0.909,1.909,2.909,3.909,4.909,5.909,6.909,7.909,8.909,9.909,
2022-12-02 10:00:00+00:00,1027.000,1028.000,4.617,4.667,87.200,87.200,4.497,85.900,85.900,4.441,1.662,0.771,112.500,119.400,21.072,20.448,2.518,2.518,,326.466,338.557,0.882,0.000,2.847,0.000,5.938,0.000,2.073,0.744,55.200,5.730,53.800,3.145,,,,,,,,,,,,1.829,-1.614,122.600,55.689,-12.582,29.000,95941.000,1.140,11.780,59.880,55.000,4.399,,,0.828,-0.010,0.409,0.409,0.909,1.909,2.909,3.909,4.909,5.909,6.909,7.909,8.909,9.909,
2022-12-02 11:00:00+00:00,1027.000,1028.000,4.733,4.817,86.900,86.900,4.518,85.600,85.600,4.472,1.652,0.789,117.300,149.800,24.505,23.505,2.894,2.894,,327.258,339.668,0.884,0.000,2.798,0.000,5.825,0.000,2.075,0.745,55.200,5.730,53.800,3.145,,,,,,,,,,,,1.836,-1.607,122.700,55.689,-12.582,23.200,105942.000,0.880,11.740,59.980,52.370,4.592,,,0.827,-0.011,0.408,0.408,0.908,1.908,2.908,3.908,4.908,5.908,6.908,7.908,8.908,9.908,
2022-12-02 12:00:00+00:00,1027.000,1028.000,4.783,4.867,86.700,86.700,4.523,85.500,85.500,4.482,2.056,1.142,135.300,152.600,18.366,17.676,2.176,2.176,,327.756,339.969,0.887,0.000,5.505,2.133,11.506,4.738,2.071,0.743,55.200,5.730,53.800,3.145,,,,,,,,,,,,1.838,-1.612,122.700,55.689,-12.582,18.900,115941.000,1.700,11.730,60.100,52.860,4.750,,,0.831,-0.009,0.411,0.411,0.911,1.911,2.911,3.911,4.911,5.911,6.911,7.911,8.911,9.911,
2022-12-02 13:00:00+00:00,1027.000,1028.000,4.800,4.867,86.100,86.100,4.497,85.000,85.000,4.456,2.352,1.381,133.200,121.200,16.882,17.546,2.160,2.160,,323.458,339.462,0.840,0.000,7.921,3.758,17.159,8.640,2.074,0.745,55.200,5.730,53.800,3.145,,,,,,,,,,,,1.838,-1.614,122.600,55.689,-12.582,25.300,125941.000,0.860,11.720,59.650,52.030,4.797,,,0.827,-0.011,0.408,0.408,0.908,1.908,2.908,3.908,4.908,5.908,6.908,7.908,8.908,9.908,
2022-12-02 14:00:00+00:00,1027.000,1028.000,4.817,4.867,85.000,85.000,4.445,83.900,83.900,4.399,2.236,1.250,107.500,95.500,2.899,6.722,0.828,0.828,,318.192,337.768,0.783,0.000,6.367,2.510,14.820,6.250,2.074,0.745,55.200,5.730,53.800,3.145,,,,,,,,,,,,1.838,-1.621,122.900,55.689,-12.582,18.900,135941.000,1.050,11.730,60.320,55.170,4.752,,,0.827,-0.011,0.408,0.408,0.908,1.908,2.908,3.908,4.908,5.908,6.908,7.908,8.908,9.908,
2022-12-02 15:00:00+00:00,1027.000,1028.000,4.667,4.633,85.200,85.200,4.409,84.100,84.100,4.337,2.232,1.188,108.000,99.700,-1.079,0.000,0.555,0.000,,315.079,336.566,0.758,0.000,6.210,2.057,14.727,5.346,2.075,0.744,55.200,5.730,53.800,3.145,,,,,,,,,,,,1.845,-1.621,123.000,55.689,-12.582,23.800,145941.000,0.750,11.790,59.290,54.430,4.650,,,0.827,-0.010,0.408,0.408,0.908,1.908,2.908,3.908,4.908,5.908,6.908,7.908,8.908,9.908,
2022-12-02 16:00:00+00:00,1028.000,1028.000,4.433,4.417,85.600,85.600,4.353,84.500,84.500,4.292,2.109,1.007,102.300,125.300,-0.930,0.000,0.597,0.000,,315.880,335.841,0.779,0.000,5.117,1.223,12.454,3.263,2.074,0.744,55.200,5.730,53.800,3.145,,,,,,,,,,,,1.836,-1.631,123.100,55.689,-12.582,30.700,155942.000,1.610,11.750,59.910,54.110,4.443,,,0.828,-0.010,0.409,0.409,0.909,1.909,2.909,3.909,4.909,5.909,6.909,7.909,8.909,9.909,
2022-12-02 17:00:00+00:00,1028.000,1029.000,4.183,4.167,86.400,86.400,4.317,85.300,85.300,4.253,1.988,0.800,95.700,49.500,-1.723,0.000,1.047,0.000,,294.217,332.686,0.561,0.000,4.283,0.000,10.415,0.000,2.075,0.744,55.200,5.730,53.800,3.145,,,,,,,,,,,,1.831,-1.638,123.100,55.689,-12.582,21.100,165941.000,0.780,11.730,59.660,54.600,4.209,,,0.827,-0.010,0.408,0.408,0.908,1.908,2.908,3.908,4.908,5.908,6.908,7.908,8.908,9.908,
2022-12-02 18:00:00+00:00,1028.000,1029.000,4.033,4.050,87.200,87.200,4.311,86.000,86.000,4.253,2.170,1.052,135.000,105.800,-1.198,0.000,0.703,0.000,,306.692,331.774,0.702,0.000,5.694,1.421,13.480,3.700,2.074,0.745,55.200,5.730,53.800,3.145,,,,,,,,,,,,1.821,-1.662,122.900,55.689,-12.582,23.900,175941.000,0.770,11.760,59.700,53.540,3.745,,,0.827,-0.011,0.408,0.408,0.908,1.908,2.908,3.908,4.908,5.908,6.908,7.908,8.908,9.908,
